filepath,binary_label,transform_label,width,height,is_corrupted
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000235.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000994.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000045.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000270.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008309.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006730.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/normal_009590.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000774.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008483.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000941.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000817.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000385.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007624.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000340.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000910.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000102.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000489.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000043.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009231.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008647.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000640.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000181.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000489.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000808.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008052.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000285.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_005996.jpg,fake,original,450,675,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000608.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000968.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007155.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000759.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000339.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000590.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000525.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000116.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006548.jpg,fake,original,764,955,False
data/RRDataset_original_train_val/train/ai/normal_009578.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000688.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000133.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000636.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009515.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000141.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007628.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000419.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000358.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000945.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000237.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000154.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007625.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000782.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000920.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000607.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000192.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009878.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000761.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006382.jpg,fake,original,450,800,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000778.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000830.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000414.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006067.jpg,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000588.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000938.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000498.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006239.jpg,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007403.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000584.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007873.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_006983.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000643.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008729.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000793.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009929.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000035.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000273.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000189.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000806.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007657.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_007224.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000702.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000770.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009140.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_008018.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000951.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000366.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000780.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007933.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_006053.jpg,fake,original,450,675,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000222.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009775.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000522.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000649.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000754.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000821.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008289.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000461.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000361.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000422.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009521.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000540.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009143.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000220.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000306.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000393.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009458.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000582.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000988.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000828.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000683.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000777.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009616.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000728.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000427.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006007.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/normal_008624.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000360.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008025.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000186.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008947.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000527.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008832.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000120.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000242.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009130.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_009322.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006492.jpg,fake,original,450,750,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000173.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000893.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009076.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_009114.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000002.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006191.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000960.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008932.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_006763.jpg,fake,original,764,1603,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000344.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000247.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007918.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000773.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006767.jpg,fake,original,512,768,False
data/RRDataset_original_train_val/train/ai/normal_006101.jpg,fake,original,764,1117,False
data/RRDataset_original_train_val/train/ai/normal_007435.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_009998.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000758.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000245.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000805.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009557.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000274.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000003.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006879.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/normal_008714.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000990.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000875.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000053.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006752.jpg,fake,original,1280,1920,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000538.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009678.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000026.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008598.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000139.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000640.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000247.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000422.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000491.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008811.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000638.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009497.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_007771.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000293.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000237.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000926.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000092.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000741.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000337.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006695.jpg,fake,original,764,764,False
data/RRDataset_original_train_val/train/ai/normal_006210.jpg,fake,original,764,1528,False
data/RRDataset_original_train_val/train/ai/normal_007594.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_006532.jpg,fake,original,450,450,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000996.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000150.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000787.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006464.jpg,fake,original,450,675,False
data/RRDataset_original_train_val/train/ai/normal_009947.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000779.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000228.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008111.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000893.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000164.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000594.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007980.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000510.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000185.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000233.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008369.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007651.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000831.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009803.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000804.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007609.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000449.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000946.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000357.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008136.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007760.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000721.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000595.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000713.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000538.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007169.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_008799.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000953.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000870.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000353.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008800.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/production_000160.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000975.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000499.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000764.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009203.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000067.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/production_000007.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006343.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000546.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000884.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008510.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008121.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000704.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000327.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006913.jpg,fake,original,450,800,False
data/RRDataset_original_train_val/train/ai/normal_006955.jpg,fake,original,450,675,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000978.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006347.jpg,fake,original,764,764,False
data/RRDataset_original_train_val/train/ai/normal_006706.jpg,fake,original,450,360,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000323.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009902.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000076.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000626.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_007007.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000515.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000355.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007440.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_008831.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000276.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000336.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000772.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000150.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007765.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000145.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008770.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_008297.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008048.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000177.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000030.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006708.jpg,fake,original,764,458,False
data/RRDataset_original_train_val/train/ai/normal_006720.jpg,fake,original,640,960,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000255.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009422.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000407.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006064.jpg,fake,original,450,600,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000009.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000123.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000385.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000499.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000977.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009703.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000064.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000879.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000829.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000148.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009695.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006281.jpg,fake,original,764,1358,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000327.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000474.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000960.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000857.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008661.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000755.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000478.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007225.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000814.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000315.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000746.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000754.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008646.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000623.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_008175.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000753.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000212.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000085.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006933.jpg,fake,original,764,764,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000458.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_006696.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000519.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000326.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_009573.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000067.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_008561.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000132.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000563.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006475.jpg,fake,original,764,1146,False
data/RRDataset_original_train_val/train/ai/Medical_&_Public_Health_000890.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/production_000514.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_006383.jpg,fake,original,450,675,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000831.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000147.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000826.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000043.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000711.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000209.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/Natural_Disasters_&_Accidents_000185.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/War_&_Conflict_Scenes_000704.png,fake,original,1024,1024,False
data/RRDataset_original_train_val/train/ai/normal_009983.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007755.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_008970.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/Culture_&_Religion_000047.png,fake,original,512,512,False
data/RRDataset_original_train_val/train/ai/normal_007127.png,fake,original,256,256,False
data/RRDataset_original_train_val/train/ai/normal_006367.jpg,fake,original,450,450,False
data/RRDataset_original_train_val/train/ai/normal_006488.jpg,fake,original,450,657,False
data/RRDataset_original_train_val/train/ai/Political_&_Social_Events_000801.png,fake,original,1024,1024,False
